# T_age scale_factor z Ez logMs_prog_obs_gsmf dMsdT_100Myrs_obs_gsmf ngal_obs logMs_prog_deconv_gsmf dMsdT_100Myrs_deconv_gsmf ngal_eval_logMs_prog_deconv_gsmf logMs_0
     10.0205    0.750886    0.331759     1.19092        11.3764        14.7645    5.27485e-05        11.4052        13.9439    4.46135e-05           11.5
     9.90873    0.743979    0.344124     1.19945        8.72179      0.0759724      0.0153471        8.71317      0.0818639      0.0154823              9
     9.90873    0.743979    0.344124     1.19945        9.20161       0.286661      0.0094944        9.19812       0.303476     0.00952744            9.5
     9.90873    0.743979    0.344124     1.19945        9.75499        1.01475     0.00536861        9.76013        1.05737     0.00533795             10
     9.90873    0.743979    0.344124     1.19945        10.3547        2.36278     0.00232762         10.367        2.39946     0.00227544           10.5
     9.90873    0.743979    0.344124     1.19945        10.8801        4.44735    0.000583457        10.9007        4.65145     0.00054033             11
     9.90873    0.743979    0.344124     1.19945        11.3734        14.6673    5.27485e-05        11.4025        13.9363    4.45151e-05           11.5
     9.79771    0.737135    0.356604     1.20816        8.71479      0.0747014      0.0153471        8.70547      0.0806333       0.015494              9
     9.79771    0.737135    0.356604     1.20816        9.19284       0.283047      0.0094944        9.18875       0.299363     0.00953305            9.5
     9.79771    0.737135    0.356604     1.20816        9.74631        1.01161     0.00536861        9.75119        1.05647     0.00533961             10
     9.79771    0.737135    0.356604     1.20816        10.3497        2.38836     0.00232762         10.362        2.44549     0.00227553           10.5
     9.79771    0.737135    0.356604     1.20816        10.8773        4.42007    0.000583457        10.8979        4.67303    0.000540369             11
     9.79771    0.737135    0.356604     1.20816        11.3704        14.3206    5.27485e-05        11.3998        13.9387    4.44334e-05           11.5
      9.6875    0.730353      0.3692     1.21705        8.70785      0.0734833      0.0153471         8.6978      0.0794165      0.0155062              9
      9.6875    0.730353      0.3692     1.21705        9.18407       0.278805      0.0094944        9.17938       0.295315     0.00953892            9.5
      9.6875    0.730353      0.3692     1.21705        9.73754        1.00823     0.00536861        9.74213          1.055     0.00534142             10
      9.6875    0.730353      0.3692     1.21705        10.3445        2.41547     0.00232762        10.3569        2.48008     0.00227578           10.5
      9.6875    0.730353      0.3692     1.21705        10.8745        4.39643    0.000583457        10.8951        4.69573    0.000540478             11
      9.6875    0.730353      0.3692     1.21705        11.3675        14.1074    5.27485e-05        11.3972        13.9352    4.43622e-05           11.5
      9.5781    0.723635    0.381913     1.22612        8.70095      0.0723265      0.0153471        8.69017      0.0782982      0.0155187              9
      9.5781    0.723635    0.381913     1.22612        9.17532        0.27463      0.0094944           9.17        0.29133     0.00954506            9.5
      9.5781    0.723635    0.381913     1.22612        9.72868        1.00484     0.00536861        9.73297        1.05582     0.00534326             10
      9.5781    0.723635    0.381913     1.22612        10.3393        2.44398     0.00232762        10.3517        2.51635      0.0022761           10.5
      9.5781    0.723635    0.381913     1.22612        10.8717        4.37794    0.000583457        10.8922          4.728    0.000540654             11
      9.5781    0.723635    0.381913     1.22612        11.3646        13.8977    5.27485e-05        11.3945        13.9529    4.43016e-05           11.5
     9.46951    0.716978    0.394744     1.23538        8.69411      0.0712391      0.0153471        8.68257      0.0771902      0.0155317              9
     9.46951    0.716978    0.394744     1.23538        9.16659       0.270713      0.0094944        9.16062        0.28744     0.00955146            9.5
     9.46951    0.716978    0.394744     1.23538        9.71974        1.00121     0.00536861        9.72367        1.05144     0.00534548             10
     9.46951    0.716978    0.394744     1.23538         10.334         2.4733     0.00232762        10.3463         2.5537     0.00227647           10.5
     9.46951    0.716978    0.394744     1.23538        10.8689        4.36773    0.000583457        10.8893        4.76286    0.000540897             11
     9.46951    0.716978    0.394744     1.23538        11.3617        13.7068    5.27485e-05        11.3918        14.0668    4.42517e-05           11.5
     9.36175    0.710382    0.407694     1.24482        8.68732      0.0701863      0.0153471        8.67501      0.0761434      0.0155451              9
     9.36175    0.710382    0.407694     1.24482        9.15787       0.266885      0.0094944        9.15123       0.283608     0.00955813            9.5
     9.36175    0.710382    0.407694     1.24482        9.71071        0.99743     0.00536861        9.71427        1.04922     0.00534773             10
     9.36175    0.710382    0.407694     1.24482        10.3286        2.50472     0.00232762        10.3409        2.59197     0.00227692           10.5
     9.36175    0.710382    0.407694     1.24482        10.8661        4.35917    0.000583457        10.8865        4.80019    0.000541206             11
     9.36175    0.710382    0.407694     1.24482        11.3589        13.5091    5.27485e-05        11.3892        14.0071    4.42162e-05           11.5
      9.2548    0.703847    0.420764     1.25446        8.68058      0.0691773      0.0153471        8.66747      0.0751351      0.0155588              9
      9.2548    0.703847    0.420764     1.25446        9.14917        0.26308      0.0094944        9.14183       0.279836     0.00956506            9.5
      9.2548    0.703847    0.420764     1.25446         9.7016       0.993075     0.00536861        9.70478        1.04877     0.00535001             10
      9.2548    0.703847    0.420764     1.25446        10.3231        2.53669     0.00232762        10.3354        2.63103     0.00227741           10.5
      9.2548    0.703847    0.420764     1.25446        10.8633        4.35701    0.000583457        10.8836        4.84495    0.000541575             11
      9.2548    0.703847    0.420764     1.25446        11.3562        13.3246    5.27485e-05        11.3865        14.0597    4.41874e-05           11.5
     9.14868    0.697372    0.433955     1.26429        8.67388      0.0682305      0.0153471        8.65996      0.0741534      0.0155731              9
     9.14868    0.697372    0.433955     1.26429        9.14049       0.259391      0.0094944        9.13243       0.276091     0.00957227            9.5
     9.14868    0.697372    0.433955     1.26429        9.69241       0.988701     0.00536861        9.69514        1.04332     0.00535268             10
     9.14868    0.697372    0.433955     1.26429        10.3175        2.56957     0.00232762        10.3297        2.67123     0.00227797           10.5
